"","GSM2882963","GSM2882964","GSM2882965","GSM2882966","GSM2882967","GSM2882968","GSM2882969","GSM2882970","GSM2882971","GSM2882972","GSM2882973","GSM2882974","GSM2882975","GSM2882976","GSM2882977","GSM2882978","GSM2882979","GSM2882980","GSM2882981","GSM2882982","GSM2882983","GSM2882984","GSM2882985","GSM2882986","GSM2882987","GSM2882988","GSM2882989","GSM2882990","GSM2882991","GSM2882992","GSM2882993","GSM2882995","GSM2882996","GSM2882997","GSM2882998","GSM2882999","GSM2883000","GSM2883001","GSM2883002","GSM2883003","GSM2883004","GSM2883005","GSM2883006","GSM2883007","GSM2883008","GSM2883009","GSM2883010","GSM2883011","GSM2883012","GSM2883013","GSM2883014","GSM2883015","GSM2883016","GSM2883017","GSM2883018","GSM2883019"
"ENSG00000173083",0,0,0,-1,-1,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,1,1,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,0,-1,0,0,0,0,0,1,0,-1,-1,-1,-1,0,0,1,1,1
"ENSG00000173085",0,1,1,0,-1,0,-1,0,0,-1,0,0,1,1,1,1,1,0,0,0,-1,0,0,0,-1,0,1,1,-1,-1,-1,0,0,-1,0,0,0,-1,0,0,0,1,0,1,0,0,-1,1,1,1,-1,-1,0,0,0,-1
"ENSG00000173175",0,0,0,-1,0,0,1,1,0,0,0,-1,-1,1,1,-1,-1,-1,0,1,0,0,1,1,1,1,0,0,0,1,-1,0,-1,1,-1,-1,0,0,0,0,-1,0,0,-1,-1,-1,0,0,-1,0,0,0,0,1,1,1
"ENSG00000173193",0,0,0,0,0,-1,-1,1,0,0,-1,1,1,1,1,0,0,0,0,0,-1,0,0,1,1,0,0,-1,1,1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,1
"ENSG00000173200",0,0,0,1,1,-1,0,1,0,-1,0,0,-1,1,1,1,1,-1,0,-1,0,0,0,1,1,0,0,0,1,0,0,-1,-1,-1,0,0,-1,-1,1,0,0,0,0,1,1,0,0,-1,0,-1,-1,-1,0,0,0,1
"ENSG00000173208",0,0,-1,0,0,0,-1,1,1,1,0,-1,-1,1,1,0,-1,-1,0,0,0,0,0,1,1,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,1,1,0,0,0,0,0,0,1,1,1,1,1
"ENSG00000173221",-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,1,1,0,-1,0,-1,-1,-1,0,-1,1,1,0,0,0,-1,-1,-1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,-1,1,1,0,0,1
"ENSG00000173262",1,1,0,-1,-1,-1,-1,1,0,-1,0,-1,0,-1,-1,0,0,-1,0,0,-1,0,-1,1,1,0,-1,-1,0,-1,-1,1,1,1,-1,-1,1,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,1
"ENSG00000173273",0,-1,-1,1,0,-1,-1,0,1,-1,0,-1,-1,1,0,-1,-1,1,1,0,0,0,0,0,0,0,0,-1,1,1,-1,0,0,0,1,1,1,0,0,0,-1,0,0,1,1,0,0,0,0,-1,-1,1,1,0,0,0
"ENSG00000173281",0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,0,0,0,1,1,-1,-1,1,1,1,1,1,1,0,0,-1,1,1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1
"ENSG00000173418",0,0,0,0,-1,0,0,0,1,-1,-1,0,0,-1,-1,0,0,-1,1,0,-1,-1,0,0,0,0,-1,-1,0,0,1,0,0,-1,1,1,0,0,-1,1,0,0,-1,1,1,1,0,1,1,0,0,1,0,1,-1,1
"ENSG00000173486",0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,0,0,0,-1,1,1,-1,-1,-1,-1,-1,1,-1,0,0,0,0,0,-1,-1,0,1,-1,-1,0,0,-1,-1,1,1,1
"ENSG00000173540",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,1,0,0,0,1,0,-1,0,-1,1,-1,1,-1,-1,1,1,0,0,1,0,0,-1,-1,0,1,-1,-1,0,0,-1,-1,0,1,0
"ENSG00000173597",1,1,-1,-1,0,0,-1,1,0,-1,0,-1,-1,1,0,-1,-1,0,0,0,0,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,0,0,0,-1,0,-1,1,1,0,1,0,0,0,0,0,-1,-1,0,0,0,-1,0,1
"ENSG00000173598",0,0,-1,1,0,0,-1,0,0,0,0,0,0,-1,-1,0,0,1,1,0,-1,-1,-1,0,0,0,-1,-1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,-1,0,0,-1,-1,0,1,0,-1,-1
"ENSG00000173599",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,0,1,1,0,0,0,-1,0,1,1,-1,0,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1,1,0,0,-1,1,0,1
"ENSG00000173610",-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1
"ENSG00000173614",1,1,1,-1,-1,-1,-1,0,-1,-1,0,0,0,1,0,0,0,-1,0,0,0,1,1,0,0,1,0,0,-1,-1,0,0,1,1,0,0,0,0,-1,1,0,-1,-1,1,0,0,0,1,-1,-1,0,1,1,0,0,0
"ENSG00000173627",0,1,-1,0,-1,1,1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1
"ENSG00000173638",1,1,0,0,0,1,0,1,0,-1,0,0,0,0,0,-1,-1,-1,0,0,1,0,0,1,1,1,0,0,-1,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,1,0,0,-1,0,0,1,0,1,1,1
"ENSG00000173660",1,1,1,-1,-1,-1,0,1,-1,0,-1,0,0,-1,-1,1,1,1,0,0,0,0,0,0,0,1,1,1,-1,-1,0,0,1,0,0,0,0,0,0,0,1,-1,-1,0,0,-1,-1,1,0,0,0,0,0,0,0,-1
"ENSG00000173786",0,0,0,0,0,0,0,1,0,-1,0,0,1,1,1,0,-1,0,-1,1,0,0,0,1,1,1,0,0,-1,0,1,1,-1,0,-1,-1,1,0,0,0,0,-1,0,-1,-1,1,1,-1,-1,0,0,-1,-1,0,0,1
"ENSG00000173838",-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ENSG00000173868",1,1,0,0,-1,-1,0,1,0,0,0,-1,0,1,1,1,1,-1,-1,0,0,0,0,1,1,0,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,0,1,1,-1,-1,1,0,-1,-1,-1,-1,-1,0,0,0,1
"ENSG00000173915",0,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,0,-1,-1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,-1,-1,1,1,-1,0,0,1,0,-1,0,1,0,0,-1
"ENSG00000173926",1,0,1,0,0,0,0,1,0,0,-1,1,0,0,-1,-1,-1,1,1,1,0,0,-1,1,0,0,0,0,1,0,1,0,-1,0,-1,-1,0,0,0,1,1,0,0,-1,-1,-1,-1,0,0,1,0,1,-1,-1,0,0
"ENSG00000174080",0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,-1,0,-1,-1,0,0,0,0,1,1,1,0,0,-1,1,1,0,-1,1,-1,-1,0,1,0,0,1,-1,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,1
"ENSG00000174156",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ENSG00000174165",0,0,0,0,0,0,1,1,0,-1,0,0,0,1,0,-1,-1,0,-1,0,0,1,0,1,1,1,0,-1,-1,-1,1,-1,-1,0,0,-1,1,0,0,0,0,-1,-1,0,0,1,1,0,-1,0,-1,0,0,1,1,1
"ENSG00000174173",0,-1,0,0,-1,0,-1,0,0,-1,-1,0,0,1,1,-1,-1,0,1,0,-1,-1,-1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,-1,-1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,-1,-1,0
"ENSG00000174227",0,0,0,1,1,0,0,1,0,0,0,-1,-1,-1,-1,0,1,0,-1,1,0,0,0,1,1,1,-1,-1,-1,0,0,0,-1,1,-1,-1,1,0,0,-1,0,0,0,-1,0,0,0,0,0,1,0,-1,0,1,1,1
"ENSG00000174233",0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,-1,-1,1,0,0,1,1,1,0,0,0,-1,-1,1,0,-1,1,-1,-1,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,-1,1,1,1
"ENSG00000174327",0,-1,1,1,0,-1,-1,1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,0,1,0,0,0,1,1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,0,-1,1
"ENSG00000174358",-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ENSG00000174437",0,0,1,0,1,1,1,-1,-1,0,0,0,0,-1,-1,0,0,1,1,1,1,0,0,-1,-1,0,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1
"ENSG00000174448",-1,-1,-1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,0,-1,-1,1,0,-1,0,-1
"ENSG00000174473",0,1,0,1,0,-1,-1,-1,1,-1,-1,0,0,1,1,-1,0,-1,0,0,-1,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,1,1,0,0,0,0,-1,0,1,-1,-1,1,1,-1,-1
"ENSG00000174502",1,1,1,0,0,-1,0,-1,0,1,1,0,0,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,-1,1,1,1,0,1,1,1,0,0,1,0,0,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,-1
"ENSG00000174607",0,-1,-1,0,-1,-1,-1,1,0,-1,-1,0,-1,-1,-1,-1,-1,1,1,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,-1,1,-1,0,0,-1,0,-1,-1,-1,0,-1,0,-1
"ENSG00000174640",1,0,0,0,1,0,0,1,-1,-1,0,-1,-1,0,1,1,1,0,0,1,0,0,-1,1,1,0,0,-1,0,1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,0,-1,0,1,0,0,0,1,1
"ENSG00000174669",0,0,1,1,0,1,1,-1,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,1,0,0,1,1,0,-1,1,0,1,-1,1,-1,-1,0,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,1,0,-1
"ENSG00000174684",0,0,1,0,-1,1,1,1,0,0,0,0,0,-1,-1,1,1,0,-1,0,1,0,0,0,0,0,0,-1,-1,0,-1,1,-1,1,-1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,-1,0,0,-1,-1,1,1,1
"ENSG00000174876",1,-1,0,-1,0,-1,-1,0,1,-1,0,0,0,-1,-1,1,1,-1,0,-1,0,1,0,0,0,0,-1,-1,-1,-1,-1,0,1,-1,0,0,0,0,0,1,-1,-1,0,1,0,1,1,0,1,-1,1,-1,0,0,1,0
"ENSG00000174886",0,0,1,0,1,0,0,1,-1,-1,0,0,0,0,1,0,0,-1,-1,0,0,0,1,0,1,1,0,0,-1,1,1,1,-1,1,-1,-1,0,0,1,0,1,0,1,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,0
"ENSG00000174915",0,0,0,1,0,0,0,1,0,-1,0,0,0,0,1,1,1,-1,-1,1,0,0,0,0,1,0,-1,0,-1,0,-1,1,-1,1,-1,-1,1,1,0,0,0,0,0,-1,-1,1,0,-1,-1,0,0,0,-1,0,1,1
"ENSG00000174951",0,1,1,0,0,1,1,0,0,1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,0,1,1,1,1,1,0,-1,0,-1,0,0,1,-1,-1,0,0,0,0,0,0,1,-1,-1,-1,0,0,0,0,0,-1,0,0,0,1
"ENSG00000174990",-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ENSG00000175003",0,1,0,0,0,-1,-1,0,-1,-1,0,0,0,-1,-1,1,1,-1,-1,1,0,0,0,1,1,1,1,1,-1,-1,-1,0,-1,-1,-1,0,-1,0,0,0,1,-1,-1,0,-1,1,0,0,0,1,-1,0,0,0,0,1
"ENSG00000175040",0,1,0,0,0,0,0,1,0,1,0,0,0,0,-1,1,1,-1,-1,0,0,0,-1,1,1,0,0,0,-1,1,-1,0,-1,0,-1,-1,-1,-1,0,1,0,1,0,-1,-1,0,1,0,-1,1,-1,-1,0,0,1,1
"ENSG00000175048",-1,-1,0,0,0,1,1,1,0,-1,-1,0,0,-1,0,-1,-1,1,0,1,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,1,0,0,0,0,0,1,1,-1,0,1,0,1
"ENSG00000175063",-1,0,0,0,1,1,0,0,1,-1,0,0,0,-1,-1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,-1,1,1,1,0,0,1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,1,0,-1,0
"ENSG00000175066",1,0,0,0,0,-1,-1,1,0,-1,0,0,-1,1,1,-1,-1,-1,0,-1,-1,0,-1,1,1,0,0,0,1,1,-1,0,0,0,1,1,-1,-1,0,0,0,0,0,0,0,0,-1,1,0,0,0,1,1,0,0,1
"ENSG00000175164",1,0,1,0,-1,1,1,1,0,1,0,0,0,1,0,0,0,-1,0,1,1,0,0,1,1,1,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0,1,0,0,0,-1,-1,-1,-1,0,-1,0,0,0,-1,0,0,0,1
"ENSG00000175198",1,0,1,0,0,0,0,1,-1,0,-1,0,-1,-1,-1,0,0,1,1,0,0,0,-1,1,1,0,0,0,1,1,1,-1,0,-1,0,-1,0,-1,-1,-1,0,0,0,0,0,-1,-1,0,1,0,0,1,1,0,0,1
"ENSG00000175229",-1,0,0,-1,0,-1,-1,-1,-1,1,-1,0,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,-1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,-1,0,1,0,-1,0,1,1,-1,1,1,0,0
"ENSG00000175264",-1,0,1,0,1,-1,-1,0,0,-1,0,0,0,0,0,1,1,-1,-1,0,0,-1,0,1,1,1,0,1,0,-1,1,1,1,1,-1,-1,0,0,0,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,-1,0
"ENSG00000175283",-1,0,1,1,1,0,0,1,0,1,0,0,1,-1,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,1,-1,1,0,1,-1,-1,1,0,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,0,0,-1,-1,0,0,1
"ENSG00000175309",0,0,-1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,-1,-1,0,1,0,0,1,1,1,0,0,-1,-1,0,0,-1,-1,-1,-1,1,0,0,0,1,0,0,-1,-1,0,0,-1,-1,0,0,0,-1,1,1,1
"ENSG00000175445",0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,-1,-1,1,1,1,1,0,0,1,1,0,0,-1,1,1,0,-1,0,-1,0,-1,-1,-1,0,-1,-1,0,0,0,0,-1,-1,1,1,1,1,0,0,0,0,1
"ENSG00000175482",0,1,0,1,1,0,1,1,0,-1,0,0,0,1,1,0,0,-1,-1,1,0,0,1,1,1,1,0,0,-1,0,0,0,-1,0,-1,-1,0,-1,1,0,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,1
"ENSG00000175505",0,0,1,1,0,-1,-1,1,0,1,0,0,0,1,1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,0,-1,0,-1,0,-1,0,-1,-1,-1,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,1,1,-1,-1,0,0,1
"ENSG00000175535",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"ENSG00000175536",0,1,1,-1,0,-1,-1,0,0,1,0,0,0,0,1,-1,-1,-1,0,0,-1,0,0,0,0,1,0,0,1,1,-1,1,0,0,1,0,-1,1,1,0,0,1,0,-1,0,1,0,1,0,-1,-1,-1,0,0,0,-1
"ENSG00000175548",0,0,-1,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,1,1,0,0,-1,-1,0,1,-1,0,0,1,0,-1,-1,-1,-1,1,1,0,-1,-1,0,0,-1,-1,1,1,0,0,1,1,0,0,1,1,0,0,1
"ENSG00000175564",0,0,0,0,0,0,0,0,1,0,1,0,1,-1,-1,0,0,-1,-1,-1,-1,0,0,1,1,1,0,0,-1,-1,1,1,0,1,0,0,1,1,1,1,1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,0,0,-1
"ENSG00000175567",0,0,-1,0,0,0,1,1,0,-1,0,0,0,0,0,1,1,0,-1,0,1,-1,0,1,1,1,-1,-1,-1,-1,0,1,0,1,-1,-1,0,0,1,0,0,0,0,-1,-1,0,0,0,0,1,1,-1,-1,0,0,1
"ENSG00000175592",0,0,-1,-1,0,0,0,1,-1,-1,-1,0,0,-1,-1,1,1,-1,0,-1,1,-1,-1,1,1,0,0,-1,0,0,-1,-1,-1,1,0,0,-1,1,-1,-1,0,1,0,-1,-1,0,0,-1,-1,-1,0,-1,-1,0,0,1
"ENSG00000175711",1,0,0,0,0,0,1,1,0,0,0,0,-1,0,-1,1,1,0,-1,0,0,0,1,1,1,0,0,0,-1,1,-1,0,0,1,-1,-1,0,-1,0,-1,0,0,1,0,-1,1,1,-1,-1,0,0,-1,-1,0,0,1
"ENSG00000175806",0,1,0,0,0,0,1,1,0,-1,0,0,0,1,1,-1,-1,1,-1,0,0,1,0,1,1,0,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,0,0,0,-1,-1,0,-1,-1,0,0,0,1
"ENSG00000175809",-1,-1,-1,0,0,1,0,0,-1,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,0,0,0,-1,-1,0,-1,1,1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1
"ENSG00000175893",1,0,-1,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,-1,-1,1,1,-1,0,-1,0,-1,-1,-1,0,-1,1,1,0,0,0,0,0,0,-1,1,1,0,0,1,1,0,0,1,1,-1,-1,1
"ENSG00000175931",0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,1,-1,-1,0,0,0,1,1,0,0,0,0,-1,1,-1,1,0,1,-1,-1,1,1,1,0,0,1,1,-1,-1,0,0,-1,-1,0,0,-1,-1,1,1,0
"ENSG00000176020",0,1,1,0,1,0,0,0,0,-1,0,-1,0,1,1,0,0,-1,-1,0,0,0,0,1,1,0,1,0,-1,1,0,1,0,1,-1,-1,1,1,1,-1,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,0
"ENSG00000176022",0,1,0,1,1,1,0,1,0,0,0,0,-1,0,1,0,0,0,-1,0,0,0,1,1,1,1,0,0,-1,0,1,0,-1,0,-1,-1,0,0,0,-1,0,0,1,-1,-1,0,0,-1,-1,0,0,-1,-1,1,-1,1
"ENSG00000176095",0,0,-1,0,1,0,1,1,0,-1,0,-1,0,1,1,1,1,0,-1,0,0,0,1,1,1,1,0,0,-1,0,-1,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,0,0,0,-1,1,1,1
"ENSG00000176153",1,1,0,0,0,0,-1,1,0,0,0,0,0,-1,0,-1,-1,0,0,0,1,0,0,1,1,1,0,0,-1,1,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,1,1,1,0,0,1,0,-1,-1,1,0,1
"ENSG00000176170",0,0,0,0,1,0,0,1,1,-1,0,0,0,1,1,0,1,-1,-1,0,0,0,0,1,1,1,-1,1,0,0,1,0,-1,0,-1,-1,0,-1,1,-1,-1,0,0,-1,-1,0,-1,0,-1,0,0,-1,-1,1,0,1
"ENSG00000176194",0,0,-1,0,-1,0,0,1,0,0,0,-1,-1,1,1,0,0,0,0,0,0,1,1,1,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,0,1,1,1,1,1
"ENSG00000176340",0,0,1,0,0,0,1,0,0,-1,0,1,1,0,0,0,0,-1,-1,0,0,1,1,0,0,1,1,1,-1,0,1,0,-1,1,-1,-1,1,0,0,0,1,0,0,-1,-1,0,1,-1,-1,0,0,-1,-1,0,0,-1
"ENSG00000176383",0,0,0,1,1,-1,-1,0,0,1,0,0,0,-1,-1,0,1,-1,0,0,0,0,-1,1,1,0,0,1,-1,-1,-1,0,0,1,-1,-1,0,1,1,0,1,0,0,-1,-1,0,0,0,0,0,0,-1,0,1,1,1
"ENSG00000176387",0,0,0,1,1,0,-1,0,0,-1,1,1,0,1,1,-1,-1,-1,-1,0,0,0,0,1,1,1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,1,0,-1,0,0,0,-1,-1,0,0,1,-1,0,0,1,0,0,0,1
"ENSG00000176393",0,0,-1,0,0,0,1,1,0,0,0,-1,0,-1,-1,1,1,0,-1,1,0,0,1,1,1,1,0,0,-1,0,-1,1,0,1,-1,-1,0,-1,0,0,0,0,1,-1,-1,0,0,0,-1,1,0,-1,0,0,0,1
"ENSG00000176454",0,1,0,0,1,1,1,1,0,-1,-1,-1,0,0,0,0,0,0,-1,1,1,0,0,1,1,0,0,0,-1,0,1,1,-1,0,-1,-1,-1,0,1,0,0,0,0,-1,-1,0,0,-1,-1,0,0,0,-1,1,0,1
"ENSG00000176463",0,0,1,1,0,-1,-1,1,-1,0,0,0,0,-1,-1,1,1,0,0,0,0,0,0,1,1,1,0,-1,1,0,-1,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,1,1,1,1,1
"ENSG00000176485",0,0,-1,1,1,0,0,1,0,0,0,0,0,1,1,-1,-1,0,0,0,0,0,1,1,1,0,0,0,0,1,-1,0,-1,0,-1,-1,-1,-1,0,0,1,0,0,-1,-1,-1,-1,-1,0,0,1,0,0,1,1,1
"ENSG00000176597",0,0,-1,-1,-1,0,-1,0,1,0,0,0,-1,-1,0,0,-1,0,1,0,-1,0,-1,1,1,0,0,0,1,-1,1,1,1,0,1,1,0,0,-1,0,0,1,1,0,0,-1,-1,1,0,0,0,0,0,0,-1,1
"ENSG00000176641",1,0,0,-1,0,-1,0,1,0,1,0,0,-1,1,1,0,0,-1,0,0,0,0,0,1,1,1,0,0,1,1,-1,0,0,-1,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,0,1
"ENSG00000176715",0,0,-1,1,1,1,1,1,0,-1,0,0,0,0,0,0,-1,-1,-1,1,1,0,0,1,1,0,0,0,0,1,1,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,-1,-1,1,1,-1,-1,0,0,1
"ENSG00000176890",0,1,1,1,1,-1,-1,0,0,-1,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,0,1,1,1,0,0,1,1,-1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,1,0,-1,0,1,0,0,0,-1,-1,0,1
"ENSG00000176920",1,0,1,1,1,-1,0,1,1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,1,1,0,-1,1,0,0,-1,-1,0,0,0
"ENSG00000176928",1,0,-1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-1,-1,-1,1,0,0,0,1,0,-1,-1,-1,-1,-1,0,0,-1,-1,1,1,0,0,-1,0,1,0,-1,1,0,1,0,-1,0,-1,0,1
"ENSG00000176974",0,0,0,0,0,1,1,1,1,-1,0,0,0,0,1,1,0,0,-1,0,0,-1,0,1,1,1,0,-1,-1,-1,-1,0,0,0,-1,-1,1,0,1,0,1,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,1,0,1
"ENSG00000177000",0,1,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,-1,1,1,1,1,0,1,1,0,-1,-1,1,0,0,-1,1,-1,-1,0,1,1,0,0,0,0,-1,-1,0,0,-1,-1,0,0,-1,-1,1,0,1
"ENSG00000177054",0,0,-1,1,0,0,0,0,0,0,0,0,0,1,1,-1,-1,0,1,1,0,-1,-1,0,1,-1,-1,-1,1,1,1,-1,0,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,1,1,0,0,1,1,-1,-1,1
"ENSG00000177076",0,-1,-1,0,0,-1,-1,1,0,-1,0,0,0,0,0,0,1,-1,0,0,-1,0,0,1,1,-1,-1,0,0,-1,1,0,1,1,0,0,-1,-1,0,-1,0,-1,0,1,1,1,1,0,1,0,0,0,1,0,0,1
"ENSG00000177084",0,0,0,1,1,1,1,0,0,-1,0,-1,0,-1,-1,-1,0,0,0,1,1,0,0,0,1,0,0,0,-1,1,1,0,-1,0,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,1,1,-1,-1,1,1,1
